,text,label
318,I found #marmite in Australia. `:) ,joy
319,Watch this amazing live.ly broadcast by @huntermcaseyy  #musically,joy
320,"@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure.",joy
321,mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
322,@jaime_scurr: any team in the world would be totally elated to get to have you on it XD,joy
323,Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
324,"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].",joy
325,the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight,joy
326,Watch this amazing live.ly broadcast by @its.finfin #lively #musically,joy
327,Watch this amazing live.ly broadcast by @iamjustinburke  #musically,joy
328,@Rbrutti what a #happy looking #couple !,joy
329,Punchline king is back! @Paedeezy 🔥🔥🔥🔥🔥🔥🔥💯💯💯 #bright city lights,joy
330,@lawson__lynch my kinda girl pleasing the dick right😍😏,joy
331,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy
332,Watch this amazing live.ly broadcast by @maisiev #lively #musically,joy
333,"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.",joy
334,@doctorofinfo I was just introducing a little levity to the convo. Yep!,joy
335,@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!,joy
336,For a moment I found myself smiling,joy
337,@globemartyk 'drunken patroons' make this whole situation much more jovial though.,joy
338,Watch this amazing live.ly broadcast by @flydudern #lively #musically,joy
339,"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",joy
340,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",joy
341,My future must be bright af.,joy
342,"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy
343,Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,joy
344,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,joy
345,"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭",joy
346,Watch this amazing live.ly broadcast by @paulzimmer  #musically,joy
347,"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",joy
348,Watch this amazing live.ly broadcast by @swagrman_fan  #musically,joy
349,"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.",joy
350,Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there,joy
351,Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically,joy
352,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch,joy
353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy
354,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy
355,Every single problem we ever face can be solved with a nice blend patience and optimism,joy
356,Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️,joy
357,"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",joy
358,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy
359,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,joy
360,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,joy
361,It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,joy
362,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",joy
363,Accept the challenges so that you can feel the exhilaration of victory!!,joy
364,"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...",joy
365,@bodwell_james did it not just enliven your soul,joy
366,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy
367,"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",joy
368,@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife,joy
369,@BertGatti not had much to cheer about you see 😜😂😂,joy
370,Watch this amazing live.ly broadcast by @haythatjamile8  #musically,joy
371,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",joy
372,@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy
373,Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically,joy
374,"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",joy
375,Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,joy
376,@__PeterPanda yes bro it's actually breezy,joy
377,- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batman’s -,joy
378,@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! ,joy
379,@ardit_haliti I'm so gutted. I loved her cheery disposition.,joy
380,When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST,joy
381,"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",joy
382,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL,joy
383,"@ClaireBlair27 See, that's how you and Michelle are so cheery!",joy
384,Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,joy
385,#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary,joy
386,Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton,joy
387,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,joy
388,@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
389,Why have I only just started watching glee this week I am now addicted 🙄  #GLEEK,joy
390,I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO,joy
391,"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",joy
392,"@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect 🙏🙏",joy
393,Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef,joy
394,@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1,joy
395,"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU",joy
396,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy
397,Watch this amazing live.ly broadcast by @katyy.mae  #musically,joy
398,Watch this amazing live.ly broadcast by @hannah..mccloud  #musically,joy
399,What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity,joy
400,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,joy
401,Watch this amazing live.ly broadcast by @kana_blender #lively #musically,joy
402,@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
403,@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,joy
404,"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove ",joy
405,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,joy
406,"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",joy
407,Watch this amazing live.ly broadcast by @ittzdevin  #musically,joy
408,Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,joy
409,Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically,joy
410,#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning,joy
411,it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish,joy
412,@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,joy
413,"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",joy
414,"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",joy
415,It has been medically proven that laughter is an effective pain killer.,joy
416,@ashleynwinters I don't like the statement but I love the optimism,joy
417,I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,joy
418,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,joy
419,@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in,joy
420,@Corsair those sparkling looks like a gay vampire 😁,joy
421,"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.",joy
422,Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,joy
423,Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,joy
424,Watch this amazing live.ly broadcast by @thebrandonrobert  #musically,joy
425,Watch this amazing live.ly broadcast by @broitzmax #lively #musically,joy
426,Relive Vegas' heyday with Rat Pack tribute,joy
427,I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,joy
428,i fix a clever ritual to make you feel frolicsome,joy
429,Panda eyed jaunty after watching jaws until late!,joy
430,Watch this amazing live.ly broadcast by @broitzmax  #musically,joy
431,A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16,joy
432,"Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!",joy
433,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange,joy
434,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing ,joy
435,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy
