"amount","account_id","memo","transaction_date","processed_Memo","name"
"689","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","Starbucks","2018-12-17 00:00:00","starbucks","credit card"
"-610","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-17 00:00:00","payment thank you paiement merci","credit card"
"-5496","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-17 00:00:00","payment thank you paiement merci","credit card"
"790","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","iTunes","2018-12-17 00:00:00","itunes","credit card"
"-11100","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-17 00:00:00","payment thank you paiement merci","credit card"
"-3000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-17 00:00:00","payment thank you paiement merci","credit card"
"157500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6021","2018-12-14 00:00:00","interac e trf","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 2698 -ROGERS BANK","2018-12-14 00:00:00","www payment rogers bank","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4414","2018-12-14 00:00:00","www trf dda","checking"
"2600","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737914","2018-12-14 00:00:00","tf","checking"
"-8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRANSFER - 4414","2018-12-14 00:00:00","www transfer","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 4451 -TORONTO TAXES","2018-12-14 00:00:00","www payment toronto taxes","checking"
"73000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9527","2018-12-14 00:00:00","interac e trf","checking"
"2900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3397","2018-12-14 00:00:00","www transfer","checking"
"-513952","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-12-14 00:00:00","payroll deposit ids management","checking"
"-157500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20183481503FBD494","2018-12-14 00:00:00","interac e transfer received fbd","checking"
"16000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0000000022180695424","2018-12-14 00:00:00","tf","checking"
"2259","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","WINNERS 423 TORONTO ON","2018-12-14 00:00:00","winners toronto on","credit card"
"20434","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","KITCHEN STUFF PLUS #12 TORONTO ON","2018-12-14 00:00:00","kitchen stuff plus toronto on","credit card"
"-2900","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-14 00:00:00","payment thank you paiement merci","credit card"
"-5000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-13 00:00:00","payment thank you paiement merci","credit card"
"263","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9524 -OSMOW'S GRILL","2018-12-13 00:00:00","c idp purchase osmow s grill","checking"
"-10500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-2093","2018-12-13 00:00:00","www3rd pty dep","checking"
"10303","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INSURANCE -RBCINS-LIFE","2018-12-13 00:00:00","insurance rbcins life","checking"
"13646","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW683471629230","2018-12-13 00:00:00","pc www fgn exchange ref 3ww","checking"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5050","2018-12-13 00:00:00","www transfer","checking"
"-13646","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9599","2018-12-13 00:00:00","www transfer","checking"
"13646","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 9599","2018-12-13 00:00:00","www trf dda","savings"
"3249","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","CINEPLEX REC ROOM ROUN TORONTO ON","2018-12-13 00:00:00","cineplex rec room roun toronto on","credit card"
"932","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","OSMOW'S GRILL TORONTO ON","2018-12-13 00:00:00","osmow s grill toronto on","credit card"
"655","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","SUBWAY #22210 TORONTO ON","2018-12-13 00:00:00","subway toronto on","credit card"
"-5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-5615","2018-12-12 00:00:00","www3rd pty dep","checking"
"1198","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","Starbucks","2018-12-11 00:00:00","starbucks","credit card"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0128","2018-12-11 00:00:00","www transfer","checking"
"39000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER SENT 2018345083362A4E2","2018-12-11 00:00:00","interac e transfer sent a4e","checking"
"27117","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","VG TORONTO 4029357733 ON","2018-12-11 00:00:00","vg toronto on","credit card"
"892","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","SUBWAY #22210 TORONTO ON","2018-12-11 00:00:00","subway toronto on","credit card"
"-10000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-11 00:00:00","payment thank you paiement merci","credit card"
"-33000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 2353","2018-12-10 00:00:00","www transfer","savings"
"200","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","IMPARK00090407U TORONTO ON","2018-12-10 00:00:00","impark00090407u toronto on","credit card"
"1277","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","BOOSTER JUICE, STORE # MISSISSAUGA ON","2018-12-10 00:00:00","booster juice store mississauga on","credit card"
"6919","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","Hotels.com","2018-12-10 00:00:00","hotels com","credit card"
"-5193","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"-8693","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"961","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","COFFEE ISLAND TORONTO ON","2018-12-10 00:00:00","coffee island toronto on","credit card"
"-1277","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"-3000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"1917","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","BANKNOTE BAR TORONTO ON","2018-12-10 00:00:00","banknote bar toronto on","credit card"
"-62000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 9159","2018-12-10 00:00:00","www transfer","savings"
"-20000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 6309","2018-12-10 00:00:00","www transfer","savings"
"33000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2353","2018-12-10 00:00:00","www trf dda","checking"
"5193","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4706","2018-12-10 00:00:00","www transfer","checking"
"-62000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-3771","2018-12-10 00:00:00","www3rd pty dep","checking"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6309","2018-12-10 00:00:00","www trf dda","checking"
"599","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8431","2018-12-10 00:00:00","www transfer","checking"
"62000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9159","2018-12-10 00:00:00","www trf dda","checking"
"76529","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022199032591","2018-12-10 00:00:00","ap","checking"
"20000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 8347","2018-12-10 00:00:00","www trf dda","savings"
"-20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8347","2018-12-10 00:00:00","www transfer","checking"
"892","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3558","2018-12-10 00:00:00","www transfer","checking"
"6900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7819","2018-12-10 00:00:00","www transfer","checking"
"8693","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7823","2018-12-10 00:00:00","www transfer","checking"
"-6900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7754","2018-12-10 00:00:00","interac e trf","checking"
"1277","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4844","2018-12-10 00:00:00","www transfer","checking"
"-33000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9202","2018-12-10 00:00:00","www3rd pty dep","checking"
"266","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9361 -COFFEE ISLAND","2018-12-10 00:00:00","c idp purchase coffee island","checking"
"3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6970","2018-12-10 00:00:00","www transfer","checking"
"5534","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","SUSHI INN TORONTO ON","2018-12-10 00:00:00","sushi inn toronto on","credit card"
"1000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","CITIPARK INC TORONTO ON","2018-12-10 00:00:00","citipark inc toronto on","credit card"
"-599","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"3076","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","METRO #720 TORONTO ON","2018-12-10 00:00:00","metro toronto on","credit card"
"-892","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"3000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","ESSO 553 LAKESHORE BLVD TORONTO ON","2018-12-10 00:00:00","esso lakeshore blvd toronto on","credit card"
"-6900","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-10 00:00:00","payment thank you paiement merci","credit card"
"-4283","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-07 00:00:00","payment thank you paiement merci","credit card"
"4283","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","METRO #720 TORONTO ON","2018-12-07 00:00:00","metro toronto on","credit card"
"4283","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4401","2018-12-07 00:00:00","www transfer","checking"
"300000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER SENT 20183412213C23952","2018-12-07 00:00:00","interac e transfer sent c","checking"
"2495","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-12-07 00:00:00","misc payment paypal","checking"
"282453","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022097564538","2018-12-07 00:00:00","ap","checking"
"599","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","iTunes","2018-12-07 00:00:00","itunes","credit card"
"-3306","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-06 00:00:00","payment thank you paiement merci","credit card"
"800000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 3579","2018-12-06 00:00:00","www trf dda","savings"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0897","2018-12-06 00:00:00","www trf dda","checking"
"16300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 2210 -TORONTO TAXES","2018-12-06 00:00:00","www payment toronto taxes","checking"
"-16300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1013","2018-12-06 00:00:00","www transfer","checking"
"1489","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9057 -HERO CERTIFIED","2018-12-06 00:00:00","c idp purchase hero certified","checking"
"-20000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 0897","2018-12-06 00:00:00","www transfer","savings"
"16300","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRF DDA - 1013","2018-12-06 00:00:00","www trf dda","checking"
"-800000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3579","2018-12-06 00:00:00","www transfer","checking"
"800000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","CASH WITHDRAWAL -BR TO BR - 0085","2018-12-06 00:00:00","cash withdrawal br to br","checking"
"3306","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7496","2018-12-06 00:00:00","www transfer","checking"
"-62121","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4229","2018-12-06 00:00:00","interac e trf","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-12-05 00:00:00","misc payment paypal","checking"
"257","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Starbucks","2018-12-05 00:00:00","starbucks","checking"
"3395","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","Shoppers Drug Mart","2018-12-05 00:00:00","shoppers drug mart","credit card"
"-364600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4316","2018-12-04 00:00:00","www transfer","checking"
"150000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8051","2018-12-04 00:00:00","www trf dda","checking"
"-300000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","BR.2692 REIMBURSEMENT OF REVIEW FEE 20/06/18 OP81, SEQ4","2018-12-04 00:00:00","br reimbursement of review fee op81 seq","checking"
"17000","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRF DDA - 5947","2018-12-04 00:00:00","www trf dda","checking"
"413635","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE PAYMENT","2018-12-04 00:00:00","mortgage payment","checking"
"177","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Tim Hortons","2018-12-04 00:00:00","tim hortons","checking"
"-17000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5947","2018-12-04 00:00:00","www transfer","checking"
"-150000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 8051","2018-12-04 00:00:00","www transfer","savings"
"364600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 4316","2018-12-04 00:00:00","www trf dda","savings"
"-39000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","HST.13 X $3000.00","2018-12-04 00:00:00","hst x","checking"
"-10000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 8611","2018-12-03 00:00:00","www transfer","savings"
"-6200","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-03 00:00:00","payment thank you paiement merci","credit card"
"-6000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-03 00:00:00","payment thank you paiement merci","credit card"
"861","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","WHEAT SHEAF TAVERN TORONTO ON","2018-12-03 00:00:00","wheat sheaf tavern toronto on","credit card"
"-1161","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","DEPOSIT INTEREST","2018-12-03 00:00:00","deposit interest","savings"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8611","2018-12-03 00:00:00","www trf dda","checking"
"7900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7079","2018-12-03 00:00:00","www transfer","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9908","2018-12-03 00:00:00","interac e trf","checking"
"-150000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2602","2018-12-03 00:00:00","interac e trf","checking"
"-10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-6684","2018-12-03 00:00:00","www3rd pty dep","checking"
"2951","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PROPERTY INSURANCE -CERTAS H & A","2018-12-03 00:00:00","property insurance certas h a","checking"
"-150000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2591","2018-12-03 00:00:00","interac e trf","checking"
"4000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-12-03 00:00:00","tf","checking"
"-64600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 1205","2018-12-03 00:00:00","www transfer","savings"
"-150000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 7889","2018-12-03 00:00:00","www transfer","savings"
"-4","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","DEPOSIT INTEREST","2018-12-03 00:00:00","deposit interest","checking"
"-16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRANSFER - 0976","2018-12-03 00:00:00","www transfer","checking"
"-79","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","DEPOSIT INTEREST","2018-12-03 00:00:00","deposit interest","savings"
"200300","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRF DDA - 6466","2018-12-03 00:00:00","www trf dda","savings"
"30000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N2288","2018-12-03 00:00:00","www payment n","checking"
"18000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1532","2018-12-03 00:00:00","www transfer","checking"
"6000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1476","2018-12-03 00:00:00","www transfer","checking"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4931","2018-12-03 00:00:00","interac e trf","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6788","2018-12-03 00:00:00","www trf dda","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0976","2018-12-03 00:00:00","www trf dda","checking"
"-200300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6466","2018-12-03 00:00:00","www transfer","checking"
"-193400","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2578","2018-12-03 00:00:00","interac e trf","checking"
"150000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7889","2018-12-03 00:00:00","www trf dda","checking"
"6200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1459","2018-12-03 00:00:00","www transfer","checking"
"64600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1205","2018-12-03 00:00:00","www trf dda","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6345","2018-12-03 00:00:00","www trf dda","checking"
"921","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Starbucks","2018-12-03 00:00:00","starbucks","checking"
"395694","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE -Simplii FI","2018-12-03 00:00:00","mortgage simplii fi","checking"
"-16","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","DEPOSIT INTEREST","2018-12-03 00:00:00","deposit interest","savings"
"-10000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 6788","2018-12-03 00:00:00","www transfer","savings"
"-4000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20183361452405C66","2018-12-03 00:00:00","interac e transfer received c","checking"
"-18000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-03 00:00:00","payment thank you paiement merci","credit card"
"6168","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","FRESHCO #9781 TORONTO ON","2018-12-03 00:00:00","freshco toronto on","credit card"
"7000","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","SEE AND BE SEEN EYECARE TORONTO ON","2018-12-03 00:00:00","see and be seen eyecare toronto on","credit card"
"-7900","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-12-03 00:00:00","payment thank you paiement merci","credit card"
"-8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRANSFER - 6345","2018-12-03 00:00:00","www transfer","checking"
"2188","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PARISCO MARKET TORONTO ON","2018-11-30 00:00:00","parisco market toronto on","credit card"
"143800","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0786","2018-11-30 00:00:00","www trf dda","savings"
"690","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-6269 -ALI BABA'S REST","2018-11-30 00:00:00","c idp purchase ali baba s rest","checking"
"2200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2337","2018-11-30 00:00:00","www transfer","checking"
"143842","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW353341351250","2018-11-30 00:00:00","pc www fgn exchange ref 3ww","checking"
"96700","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6174","2018-11-30 00:00:00","interac e trf","checking"
"3000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","PREMIUM PLAN","2018-11-30 00:00:00","premium plan","checking"
"14000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-11-30 00:00:00","tf","checking"
"-521509","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-11-30 00:00:00","payroll deposit ids management","checking"
"-143800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0786","2018-11-30 00:00:00","www transfer","checking"
"5600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1855","2018-11-30 00:00:00","www trf dda","checking"
"-5600","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 1855","2018-11-30 00:00:00","www transfer","savings"
"-233200","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 201833421358CA7AE","2018-11-30 00:00:00","interac e transfer received ca7ae","checking"
"-2200","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-11-30 00:00:00","payment thank you paiement merci","credit card"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INVESTMENT -SPECIAL DEPOSIT","2018-11-28 00:00:00","investment special deposit","checking"
"-4490","jmbNEr76Pkt50YbKqK09f7evaM980EFR0wQ5A","PAYMENT - THANK YOU / PAIEMENT - MERCI","2018-11-26 00:00:00","payment thank you paiement merci","credit card"
"-5000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 3382","2018-11-26 00:00:00","www transfer","savings"
"210000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6994","2018-11-26 00:00:00","interac e trf","checking"
"-5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7661","2018-11-26 00:00:00","www transfer","checking"
"5650","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 5125 -BEANFIELD METRO","2018-11-26 00:00:00","www payment beanfield metro","checking"
"23365","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 7394 -ROGERS WIRELESS","2018-11-26 00:00:00","www payment rogers wireless","checking"
