transaction_id,user_id,transaction_date,amount,transaction_type
1624,1053,2022-08-17,741.11,withdrawal
1625,4485,2022-07-18,4717.13,deposit
1626,5888,2022-09-15,2037.65,deposit
1627,9412,2022-02-16,3936.74,deposit
1628,7925,2022-07-05,3908.0,deposit
1629,9521,2022-02-09,2719.76,deposit
1630,9477,2022-02-17,1732.63,deposit
1631,3746,2022-03-30,4740.34,purchase
1632,8725,2022-11-22,391.01,deposit
1633,2780,2022-03-13,3292.94,withdrawal
1634,1353,2022-12-12,3734.29,purchase
1635,1433,2022-09-24,1539.8,withdrawal
1636,5794,2022-12-27,3986.45,purchase
1637,2771,2022-01-21,3895.48,purchase
1638,8888,2022-11-10,663.05,deposit
1639,1998,2022-07-12,3079.51,deposit
1640,3438,2022-03-17,3749.6,deposit
1641,4337,2022-07-17,4527.75,withdrawal
1642,210,2022-08-15,152.99,deposit
1643,9629,2022-12-09,4631.21,deposit
1644,4134,2022-03-03,2461.85,withdrawal
1645,9966,2022-11-19,3344.83,withdrawal
1646,5233,2022-09-18,1070.63,withdrawal
1647,6900,2022-11-25,4165.44,withdrawal
1648,6538,2022-02-04,2797.6,purchase
1649,9160,2022-07-21,1102.4,deposit
1650,2555,2022-04-06,4387.13,withdrawal
1651,4065,2022-04-09,1910.69,purchase
1652,4564,2022-10-15,514.55,deposit
1653,8707,2022-08-20,2776.06,purchase
1654,559,2022-11-20,1550.87,withdrawal
1655,7116,2022-04-09,3656.2,purchase
1656,2118,2022-02-25,1620.92,withdrawal
1657,2380,2022-12-13,44.01,deposit
1658,591,2022-04-25,1038.42,purchase
1659,8790,2022-11-26,4865.6,deposit
1660,4463,2022-01-13,967.06,purchase
1661,4239,2022-02-04,1532.15,purchase
1662,2132,2022-09-28,3194.44,deposit
1663,9231,2022-01-01,3367.49,withdrawal
1664,8268,2022-07-28,1804.48,withdrawal
1665,1404,2022-12-17,2487.6,withdrawal
1666,4071,2022-02-25,2620.56,purchase
1667,3839,2022-06-02,3028.25,purchase
1668,2569,2022-02-17,4613.92,deposit
1669,3991,2022-11-07,2713.35,deposit
1670,4500,2022-12-29,234.29,withdrawal
1671,4197,2022-10-02,2794.94,withdrawal
1672,1864,2022-03-13,2495.95,purchase
1673,354,2022-03-16,3040.97,withdrawal
1674,3476,2022-11-08,2952.22,purchase
1675,5305,2022-07-07,1206.45,purchase
1676,2876,2022-09-05,3989.98,withdrawal
1677,6432,2022-10-19,1185.85,purchase
1678,9989,2022-05-11,4286.72,withdrawal
1679,4920,2022-04-23,405.26,withdrawal
1680,2766,2022-06-08,4155.01,deposit
1681,468,2022-05-21,4266.93,deposit
1682,8774,2022-07-18,2411.2,withdrawal
1683,1226,2022-06-22,4358.59,deposit
1684,3080,2022-07-25,1307.95,purchase
1685,4651,2022-10-11,1802.34,withdrawal
1686,4868,2022-08-26,3411.82,purchase
1687,4162,2022-07-23,4601.8,deposit
1688,1086,2022-11-19,2306.37,purchase
1689,3132,2022-03-26,4410.27,purchase
1690,5593,2022-09-05,1164.47,purchase
1691,5825,2022-03-04,1200.26,purchase
1692,8450,2022-12-03,1691.14,deposit
1693,9784,2022-02-05,3179.93,withdrawal
1694,1046,2022-04-30,2139.57,purchase
1695,7825,2022-08-21,4053.52,purchase
1696,901,2022-01-10,4407.83,withdrawal
1697,4046,2022-10-16,417.18,deposit
1698,8375,2022-07-27,3542.29,withdrawal
1699,5755,2022-05-03,2390.19,deposit
1700,1316,2022-12-01,2407.33,withdrawal
1701,835,2022-07-25,2029.8,deposit
1702,5121,2022-12-19,1338.37,deposit
1703,6799,2022-03-11,3339.78,purchase
1704,5743,2022-12-23,1883.86,withdrawal
1705,4913,2022-09-02,445.61,withdrawal
1706,547,2022-12-20,1253.48,deposit
1707,9326,2022-04-22,4800.77,withdrawal
1708,4993,2022-07-14,3606.39,withdrawal
1709,7383,2022-09-10,982.01,withdrawal
1710,6228,2022-09-23,358.44,deposit
1711,4409,2022-09-17,147.84,purchase
1712,6760,2022-07-23,3549.98,deposit
1713,6904,2022-03-27,2417.46,purchase
1714,4279,2022-04-12,1460.5,deposit
1715,3699,2022-02-16,2473.1,deposit
1716,424,2022-10-04,4918.73,withdrawal
1717,9235,2022-01-21,871.8,withdrawal
1718,35,2022-09-06,3318.19,purchase
1719,9210,2022-05-26,437.66,purchase
1720,4728,2022-06-02,3490.62,purchase
1721,7826,2022-03-11,1545.18,deposit
1722,2991,2022-04-22,2462.56,deposit
1723,9610,2023-01-01,1558.41,withdrawal
1724,3705,2022-07-19,1272.77,deposit
1725,8335,2022-04-07,384.58,deposit
1726,9216,2022-08-17,2116.19,deposit
1727,9020,2022-07-30,2092.05,deposit
1728,8351,2022-12-22,3111.93,withdrawal
1729,4193,2022-07-03,1033.12,purchase
1730,5682,2022-02-08,4152.8,purchase
1731,9960,2022-10-20,2119.96,purchase
1732,7319,2022-03-24,2349.69,purchase
1733,101,2022-08-21,3146.79,purchase
1734,7239,2022-10-10,2277.2,withdrawal
1735,8701,2022-11-24,3661.88,purchase
1736,6660,2022-07-14,2576.89,deposit
1737,6976,2022-10-21,497.97,withdrawal
1738,1019,2022-01-25,1431.71,withdrawal
1739,6725,2022-09-16,783.37,purchase
1740,5744,2022-08-02,710.14,purchase
1741,5142,2022-10-06,2071.01,purchase
1742,2620,2022-01-11,2702.61,purchase
1743,1399,2022-05-31,2697.03,deposit
1744,9536,2022-03-18,4464.73,withdrawal
1745,7655,2022-12-19,2748.71,withdrawal
1746,3077,2022-08-22,695.37,purchase
1747,1555,2022-09-01,2434.2,deposit
1748,9807,2022-03-11,2527.66,withdrawal
1749,7448,2022-01-13,1042.25,withdrawal
1750,7440,2022-02-15,3386.81,withdrawal
1751,1343,2022-12-27,2160.38,purchase
1752,562,2022-04-13,576.09,deposit
1753,6911,2022-01-14,4430.41,withdrawal
1754,1945,2022-10-20,3378.8,purchase
1755,4458,2022-08-20,3993.54,deposit
1756,689,2022-03-03,2131.47,purchase
1757,5673,2022-04-10,841.11,purchase
1758,7353,2022-09-26,2705.78,deposit
1759,7338,2022-12-27,3588.96,purchase
1760,8419,2022-06-27,659.45,purchase
1761,5137,2022-03-02,566.23,purchase
1762,9539,2022-08-28,4999.53,purchase
1763,2096,2022-08-07,3043.34,withdrawal
1764,4233,2022-11-09,1109.47,withdrawal
1765,510,2022-11-12,4651.79,deposit
1766,5592,2022-02-12,759.29,deposit
1767,5840,2022-03-16,2033.04,deposit
1768,8597,2022-11-21,3722.68,withdrawal
1769,1847,2022-02-12,4851.28,deposit
1770,4491,2022-01-10,2924.25,purchase
1771,3771,2022-06-18,1851.58,purchase
1772,5610,2022-05-23,2619.12,deposit
1773,4084,2022-03-20,4067.6,purchase
1774,305,2022-03-27,3365.99,withdrawal
1775,8972,2022-03-10,2396.67,purchase
1776,4126,2022-08-09,4791.81,withdrawal
1777,5838,2022-03-18,4368.19,withdrawal
1778,6492,2022-01-29,2870.92,deposit
1779,4232,2022-11-11,4243.85,deposit
1780,1267,2022-02-15,2774.15,withdrawal
1781,6782,2022-02-21,1050.58,deposit
1782,1789,2022-11-14,3704.62,withdrawal
1783,6308,2022-01-10,313.74,withdrawal
1784,3387,2022-11-03,4590.29,deposit
1785,2246,2022-06-26,4234.05,purchase
1786,6305,2022-11-04,4639.84,withdrawal
1787,3396,2022-05-04,3483.85,purchase
1788,8208,2022-08-08,3192.23,withdrawal
1789,3859,2022-08-09,2825.02,deposit
1790,2415,2022-11-11,3523.79,deposit
1791,2854,2022-06-10,4766.01,withdrawal
1792,436,2022-02-11,120.14,withdrawal
1793,9292,2022-09-20,355.74,deposit
1794,8850,2022-01-16,809.75,deposit
1795,1578,2022-03-13,3808.12,purchase
1796,12,2022-02-21,3549.95,withdrawal
1797,8705,2022-08-12,1330.5,purchase
1798,7263,2022-12-14,4727.26,withdrawal
1799,2206,2022-04-22,3625.76,purchase
1800,3219,2022-07-12,2848.08,withdrawal
1801,9920,2022-10-10,3026.48,deposit
1802,1184,2022-09-15,2776.24,deposit
1803,1751,2022-02-17,568.96,deposit
1804,5041,2022-10-05,3644.08,withdrawal
1805,8948,2022-03-19,2867.82,purchase
1806,1840,2022-09-05,4723.7,purchase
1807,1712,2022-03-17,4855.42,purchase
1808,2097,2022-08-21,1959.35,deposit
1809,4746,2022-05-07,1191.22,purchase
1810,7949,2022-02-27,597.65,deposit
1811,7645,2022-09-19,1256.27,withdrawal
1812,6700,2022-08-31,3519.56,deposit
1813,1260,2022-03-15,4502.52,withdrawal
1814,1278,2022-03-25,4588.08,purchase
1815,220,2022-08-15,2616.99,deposit
1816,342,2022-01-14,2092.82,deposit
1817,8604,2022-12-21,4924.01,withdrawal
1818,8899,2022-06-06,4645.82,withdrawal
1819,5838,2022-01-12,1909.58,withdrawal
1820,2409,2022-01-25,2038.52,purchase
1821,9050,2022-08-06,2060.27,purchase
1822,1411,2022-11-03,2201.25,deposit
1823,6608,2022-04-06,884.92,purchase
1824,7443,2022-08-07,3218.54,deposit
1825,6572,2022-10-21,4330.57,purchase
1826,960,2022-08-13,608.45,withdrawal
1827,2507,2022-08-07,3355.01,deposit
1828,2159,2022-06-25,2127.58,deposit
1829,5734,2022-08-08,4562.64,deposit
1830,4181,2022-12-13,3285.17,withdrawal
1831,4521,2022-01-01,3433.93,purchase
1832,8709,2022-08-15,2774.33,deposit
1833,7772,2022-05-16,2069.67,withdrawal
1834,3593,2022-12-27,4964.2,deposit
1835,4318,2022-09-16,4065.16,withdrawal
1836,3508,2022-02-02,4392.09,purchase
1837,8926,2022-06-15,4439.63,purchase
1838,231,2022-08-14,1950.03,purchase
1839,6950,2022-06-03,2114.17,deposit
1840,7472,2022-07-17,18.2,purchase
1841,9883,2022-07-10,1082.37,withdrawal
1842,7025,2022-10-24,2944.82,purchase
1843,9606,2022-01-20,546.37,deposit
1844,8034,2022-01-04,2976.12,deposit
1845,2374,2022-09-12,4463.46,purchase
1846,387,2022-08-18,4086.79,deposit
1847,5639,2022-06-17,1607.92,deposit
1848,4418,2022-09-06,1095.08,purchase
1849,2588,2022-11-19,2566.12,withdrawal
1850,1703,2022-07-15,4783.13,purchase
1851,849,2022-02-20,2749.85,deposit
1852,4278,2022-03-05,4215.09,purchase
1853,9140,2022-10-17,118.53,deposit
1854,3569,2022-01-07,286.21,withdrawal
1855,5520,2022-05-22,3165.35,withdrawal
1856,843,2022-10-23,4357.0,deposit
1857,1793,2022-08-02,1409.58,withdrawal
1858,494,2022-06-16,2016.38,purchase
1859,7677,2022-05-08,928.89,purchase
1860,1194,2022-09-07,908.53,purchase
1861,4564,2022-09-01,2594.4,withdrawal
1862,3634,2022-10-29,2379.22,purchase
1863,1247,2022-11-02,636.4,deposit
1864,2058,2022-11-08,1131.98,deposit
1865,6550,2022-07-31,51.71,withdrawal
1866,9157,2022-12-18,1042.3,deposit
1867,4085,2022-07-27,4183.66,deposit
1868,8507,2022-10-31,3863.72,purchase
1869,5182,2022-07-10,3183.36,deposit
1870,2704,2022-09-22,4402.86,purchase
1871,8539,2022-05-06,3466.5,deposit
1872,7519,2022-10-23,3431.12,deposit
1873,7432,2022-01-27,1830.55,purchase
1874,2309,2022-05-21,2829.63,purchase
1875,8832,2022-05-28,3019.64,withdrawal
1876,5469,2022-07-21,3821.52,purchase
1877,6534,2022-01-22,2617.85,withdrawal
1878,5851,2022-05-18,1947.47,purchase
1879,6862,2022-04-29,2521.25,purchase
1880,9731,2022-12-04,4631.83,withdrawal
1881,5473,2022-05-09,2904.57,purchase
1882,7972,2022-08-29,2231.33,deposit
1883,7295,2022-12-25,2990.16,withdrawal
1884,803,2022-08-07,3706.9,purchase
1885,3684,2022-01-03,1481.4,deposit
1886,5952,2022-11-18,1415.69,withdrawal
1887,9514,2022-06-13,215.0,withdrawal
1888,2262,2022-04-24,2755.61,withdrawal
1889,9363,2022-05-29,690.76,purchase
1890,6475,2022-08-15,1873.7,deposit
1891,2406,2022-05-27,1034.21,deposit
1892,4686,2022-12-13,718.83,purchase
1893,7176,2022-07-22,785.18,withdrawal
1894,2855,2022-01-23,3796.61,withdrawal
1895,5808,2022-08-20,3621.64,purchase
1896,8087,2022-07-08,1641.05,purchase
1897,4616,2022-01-03,517.74,purchase
1898,5827,2022-01-29,820.5,purchase
1899,8467,2022-10-29,2316.21,purchase
1900,659,2022-01-23,2823.26,withdrawal
1901,8684,2022-01-11,2471.41,withdrawal
1902,865,2022-10-17,4422.63,withdrawal
1903,7786,2022-04-08,1322.94,withdrawal
1904,4320,2022-06-16,3349.45,deposit
1905,9723,2022-02-22,1166.71,deposit
1906,5448,2022-06-18,2062.51,deposit
1907,6986,2022-02-26,1935.22,withdrawal
1908,6754,2022-12-12,1697.41,purchase
1909,8559,2022-09-01,3102.33,deposit
1910,2251,2022-11-22,4656.65,purchase
1911,2168,2022-07-25,1370.88,purchase
1912,9687,2022-06-03,3509.17,deposit
1913,4668,2022-02-27,1789.03,purchase
1914,1000,2022-11-24,3083.97,purchase
1915,4504,2022-08-01,2353.01,withdrawal
1916,6717,2022-04-18,4479.96,withdrawal
1917,8010,2022-11-15,1284.56,purchase
1918,9872,2022-01-07,649.63,withdrawal
1919,877,2022-12-27,3146.79,deposit
1920,8350,2022-11-27,4166.64,purchase
1921,5426,2022-04-27,3823.8,withdrawal
1922,8556,2022-07-04,618.85,purchase
1923,2120,2022-04-22,208.88,purchase
1924,4204,2022-06-29,4370.67,withdrawal
1925,4760,2022-01-15,4119.51,withdrawal
1926,769,2022-11-05,4234.45,deposit
1927,7650,2022-12-02,2018.42,purchase
1928,6823,2022-07-13,1392.88,purchase
1929,3723,2022-12-21,4034.62,withdrawal
1930,3750,2022-08-09,3274.24,withdrawal
1931,9597,2022-10-06,2053.27,purchase
1932,7704,2022-12-04,967.24,purchase
1933,107,2022-02-01,4614.94,withdrawal
1934,4895,2022-12-16,4759.01,deposit
1935,7959,2022-01-26,3770.08,withdrawal
1936,4755,2022-01-13,1225.66,deposit
1937,2855,2022-11-01,2170.76,purchase
1938,2667,2022-04-04,568.77,deposit
1939,7609,2022-11-17,2397.88,purchase
1940,9192,2022-08-04,4079.69,purchase
1941,2062,2022-04-19,1102.08,purchase
1942,2511,2022-09-20,519.65,withdrawal
1943,4963,2022-09-19,1337.98,purchase
1944,3588,2022-08-21,1388.12,purchase
1945,9799,2022-05-15,326.36,withdrawal
1946,2888,2022-12-16,366.88,purchase
1947,3039,2022-09-24,1892.72,deposit
1948,9435,2022-03-30,4329.59,purchase
1949,7387,2022-08-17,2268.43,deposit
1950,5929,2022-10-09,4243.38,deposit
1951,4861,2022-11-11,3602.87,withdrawal
1952,2096,2022-04-24,2633.06,deposit
1953,5780,2022-05-03,2459.1,withdrawal
1954,2424,2022-06-29,2988.83,deposit
1955,6435,2022-07-05,4684.93,withdrawal
1956,8436,2022-10-20,205.23,purchase
1957,9465,2022-10-11,4709.96,withdrawal
1958,4820,2022-08-10,4366.65,deposit
1959,628,2022-01-09,2391.23,deposit
1960,7739,2022-05-07,3949.23,purchase
1961,2520,2022-01-21,787.17,withdrawal
1962,8758,2022-03-16,479.53,withdrawal
1963,6931,2022-10-28,4762.68,withdrawal
1964,6261,2022-01-13,1440.45,withdrawal
1965,6543,2022-09-16,916.21,deposit
1966,9635,2022-10-06,2907.15,withdrawal
1967,1582,2022-03-25,3985.85,purchase
1968,1211,2022-09-22,3785.31,purchase
1969,435,2022-12-24,2869.12,purchase
1970,1433,2022-08-12,3057.28,purchase
1971,8243,2022-09-23,1149.58,deposit
1972,5958,2022-06-16,2168.99,purchase
1973,1360,2022-08-31,2126.93,purchase
1974,7074,2022-02-13,4814.91,purchase
1975,526,2022-01-03,177.84,purchase
1976,976,2022-10-22,1491.23,withdrawal
1977,976,2022-01-31,4274.16,withdrawal
1978,606,2022-08-05,1981.29,withdrawal
1979,6821,2022-07-21,2668.5,withdrawal
1980,2730,2022-06-23,4415.59,withdrawal
1981,2359,2022-05-28,1797.46,withdrawal
1982,1182,2022-12-02,2295.12,withdrawal
1983,8083,2022-05-24,944.14,withdrawal
1984,7091,2022-10-31,3831.47,deposit
1985,4475,2022-10-31,2534.18,deposit
1986,4541,2022-03-02,3919.42,withdrawal
1987,9588,2022-09-13,1598.58,purchase
1988,2941,2022-08-07,2398.78,withdrawal
1989,6392,2022-10-25,3662.2,purchase
1990,2011,2022-11-10,4629.34,purchase
1991,2024,2022-08-31,142.32,withdrawal
1992,9113,2022-04-16,3561.7,deposit
1993,9517,2022-06-24,4987.97,purchase
1994,6012,2022-11-16,3623.83,deposit
1995,5722,2022-09-08,2596.11,withdrawal
1996,3140,2022-01-10,148.27,purchase
1997,2678,2022-11-15,4440.28,withdrawal
1998,1655,2022-03-04,3319.4,deposit
1999,9516,2022-02-22,2850.25,withdrawal
2000,8668,2022-02-15,244.67,withdrawal
2001,51,2022-12-26,2489.39,withdrawal
2002,7379,2022-04-10,1891.29,withdrawal
2003,2942,2022-04-17,2331.56,deposit
2004,3867,2022-01-24,4745.15,withdrawal
2005,34,2022-05-15,1114.77,purchase
2006,2657,2022-09-15,1046.49,deposit
2007,5223,2022-08-16,2521.17,purchase
2008,1702,2022-01-31,2455.88,withdrawal
2009,5072,2022-01-23,598.15,withdrawal
2010,3742,2022-06-29,3274.78,deposit
2011,549,2022-04-18,1724.3,deposit
2012,8698,2022-02-03,2863.24,withdrawal
2013,2359,2022-06-15,3732.5,purchase
2014,3766,2022-04-15,2657.67,purchase
2015,7325,2022-03-17,1289.44,withdrawal
2016,9105,2022-05-12,3749.56,withdrawal
2017,2227,2022-03-18,690.38,purchase
2018,4837,2022-03-22,388.39,deposit
2019,783,2022-05-01,2864.52,purchase
2020,7061,2022-06-15,2086.94,withdrawal
2021,5241,2022-04-16,2764.42,purchase
2022,5995,2022-05-14,692.96,deposit
2023,844,2022-10-05,4235.33,withdrawal
2024,4757,2022-06-14,4372.69,deposit
2025,3392,2022-03-10,1697.04,deposit
2026,9877,2022-04-25,4344.04,purchase
2027,1096,2022-01-23,3664.9,deposit
2028,1581,2022-05-27,709.15,purchase
2029,5824,2022-05-10,1796.1,withdrawal
2030,5866,2022-01-02,4085.65,purchase
2031,9874,2022-06-25,1929.94,deposit
2032,3283,2022-03-25,1891.72,purchase
2033,9926,2022-09-06,4295.54,purchase
2034,6102,2022-07-02,2272.07,deposit
2035,698,2022-03-24,3832.38,purchase
2036,7093,2022-06-18,4182.37,deposit
2037,9773,2022-04-17,4009.9,purchase
2038,5244,2022-08-16,3702.56,deposit
2039,5856,2022-02-18,2271.52,deposit
2040,2169,2022-07-25,2879.36,purchase
2041,1678,2022-10-15,3417.99,deposit
2042,4509,2022-12-09,2660.25,purchase
2043,7909,2022-08-02,3837.29,withdrawal
2044,6822,2022-12-06,1367.49,purchase
2045,936,2022-09-26,290.34,withdrawal
2046,5671,2022-05-24,3485.67,deposit
2047,6146,2022-02-08,3517.56,purchase
2048,1230,2022-07-19,4656.99,deposit
2049,9665,2022-11-19,636.68,purchase
2050,5813,2022-03-29,1365.74,purchase
2051,1575,2022-08-30,2779.74,withdrawal
2052,3348,2022-06-14,398.36,deposit
2053,8039,2022-11-02,4251.39,purchase
2054,8266,2022-04-10,3498.24,purchase
2055,1419,2022-10-23,1752.78,deposit
2056,7327,2022-07-03,4872.92,deposit
2057,8975,2022-11-28,2714.17,purchase
2058,144,2022-05-12,345.03,purchase
2059,3009,2022-03-10,4399.13,purchase
2060,7904,2022-11-18,4740.28,purchase
2061,3219,2022-08-11,4527.85,withdrawal
2062,226,2022-09-09,3132.78,purchase
2063,6959,2022-09-23,3534.68,withdrawal
2064,782,2022-02-03,2921.77,deposit
2065,845,2022-08-11,1551.54,deposit
2066,611,2022-06-18,3244.48,withdrawal
2067,5131,2022-07-03,4854.21,withdrawal
2068,3151,2022-10-15,480.03,withdrawal
2069,568,2022-09-24,3105.49,withdrawal
2070,4166,2022-06-07,880.34,withdrawal
2071,1307,2022-06-20,1120.03,purchase
2072,293,2022-10-23,608.97,deposit
2073,4828,2022-07-14,3118.01,withdrawal
2074,258,2022-12-30,884.32,deposit
2075,548,2022-11-29,4148.11,purchase
2076,4928,2022-03-05,440.61,purchase
2077,9045,2022-03-09,3492.54,withdrawal
2078,3224,2022-05-27,4096.29,purchase
2079,8407,2022-06-24,4034.3,deposit
2080,6638,2022-09-07,3606.12,deposit
2081,7804,2022-04-07,3562.64,purchase
2082,9578,2022-08-09,4110.38,deposit
2083,2549,2022-02-08,4351.92,purchase
2084,237,2022-11-26,1851.21,withdrawal
2085,5922,2022-03-18,4410.79,withdrawal
2086,2013,2022-02-03,4616.46,withdrawal
2087,9870,2022-06-15,1545.73,deposit
2088,1206,2022-02-19,864.15,withdrawal
2089,1172,2022-11-10,659.92,purchase
2090,964,2022-07-03,2590.8,deposit
2091,9420,2022-12-13,412.01,withdrawal
2092,5193,2022-04-09,2800.24,deposit
2093,3572,2022-09-02,1091.74,withdrawal
2094,9084,2022-09-22,4752.77,withdrawal
2095,7691,2022-05-19,2229.32,deposit
2096,9123,2022-05-11,420.09,deposit
2097,9263,2022-07-27,2122.83,deposit
2098,1488,2022-02-10,3979.28,withdrawal
2099,8326,2022-03-05,4755.02,deposit
2100,8841,2022-05-20,1163.5,withdrawal
2101,9068,2022-06-04,2106.41,purchase
2102,4536,2022-04-28,1097.35,withdrawal
2103,5733,2022-11-08,185.56,purchase
2104,7175,2022-03-31,4316.67,withdrawal
2105,941,2022-07-22,2946.41,deposit
2106,6773,2022-07-17,61.9,deposit
2107,8975,2022-02-10,3065.21,purchase
2108,2693,2022-10-07,2373.91,deposit
2109,4268,2022-07-28,152.51,deposit
2110,7060,2022-12-15,3814.56,deposit
2111,9933,2022-09-09,1154.43,purchase
2112,3368,2022-03-06,218.65,withdrawal
2113,4034,2022-12-11,786.63,purchase
2114,7340,2022-03-28,270.17,deposit
2115,7241,2022-09-03,1607.28,withdrawal
2116,6006,2022-12-16,3357.27,deposit
2117,6676,2022-07-13,4825.39,deposit
2118,1641,2022-12-18,2212.69,purchase
2119,3803,2022-02-02,3641.7,purchase
2120,3410,2022-12-07,4393.13,withdrawal
2121,1260,2022-05-23,1271.87,withdrawal
2122,6689,2022-07-13,3173.66,purchase
2123,2312,2022-12-17,815.01,purchase
2124,2474,2022-02-03,4617.2,withdrawal
2125,670,2022-04-26,38.59,deposit
2126,5794,2022-01-20,2556.14,purchase
2127,4314,2022-10-14,182.63,deposit
2128,3253,2022-06-12,202.86,deposit
2129,8053,2022-05-26,2507.7,withdrawal
2130,5099,2022-02-02,3494.81,deposit
2131,268,2022-08-07,466.87,withdrawal
2132,1591,2022-07-27,3631.71,deposit
2133,503,2022-07-01,4332.08,purchase
2134,4074,2022-09-23,491.24,withdrawal
2135,8695,2022-02-16,4362.09,deposit
2136,4652,2022-04-21,4378.57,deposit
2137,1448,2022-06-01,3112.5,deposit
2138,5485,2022-11-09,4212.55,purchase
2139,5965,2022-07-19,3110.66,deposit
2140,9107,2022-09-23,1602.81,deposit
2141,3105,2022-08-24,4248.37,purchase
2142,1101,2022-05-29,3237.67,withdrawal
2143,193,2022-12-27,1228.95,purchase
2144,4626,2022-11-09,4677.63,deposit
2145,3773,2022-02-11,4424.68,purchase
2146,7172,2022-05-02,2049.71,purchase
2147,5814,2022-06-29,1360.84,purchase
2148,1163,2022-07-15,1402.41,purchase
2149,347,2022-11-27,4307.77,deposit
2150,1685,2022-10-15,3536.45,withdrawal
2151,7625,2022-12-18,4672.57,withdrawal
2152,6906,2022-10-06,483.06,purchase
2153,1349,2022-08-16,292.81,purchase
2154,7454,2022-09-18,3362.4,withdrawal
2155,5784,2022-03-20,2161.0,withdrawal
2156,8183,2022-04-19,2779.19,purchase
2157,6375,2022-02-04,4298.27,deposit
2158,5398,2022-11-27,2251.43,purchase
2159,9730,2022-08-23,1743.25,withdrawal
2160,431,2022-11-05,3136.39,purchase
2161,9962,2022-09-02,2267.11,deposit
2162,1965,2022-04-21,3316.73,purchase
2163,6081,2022-07-18,4339.51,withdrawal
2164,6006,2022-05-18,1262.95,purchase
2165,8136,2022-02-11,3060.52,purchase
2166,752,2022-08-24,827.63,deposit
2167,4578,2022-02-09,1292.37,purchase
2168,3143,2022-12-31,4114.61,withdrawal
2169,1200,2022-07-25,1184.52,deposit
2170,4644,2022-12-27,3457.57,purchase
2171,8626,2022-03-15,1040.61,withdrawal
2172,1961,2022-12-21,2287.44,purchase
2173,2854,2022-09-11,3822.64,withdrawal
2174,580,2022-07-28,1087.04,deposit
2175,8403,2022-07-16,1691.5,purchase
2176,8126,2022-11-01,3396.43,deposit
2177,5033,2022-11-20,1886.1,deposit
2178,2731,2022-09-04,176.83,withdrawal
2179,767,2022-11-26,2836.75,purchase
2180,6946,2022-02-13,58.29,withdrawal
2181,1334,2022-11-13,488.84,purchase
2182,267,2022-03-01,3188.48,deposit
2183,7759,2022-07-26,2722.88,deposit
2184,9642,2022-10-03,3574.93,purchase
2185,1917,2022-09-16,1520.21,withdrawal
2186,1830,2022-01-06,3902.28,withdrawal
